,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
701,PHY105M,56815,1.0,1.0,-0.5,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-0.5,1.0,1.0,1.0,Female,,White,,,,,,,,,,,,,"German,English",,Master’s degree or above,,2.0,Collaborative Comparison
702,PHY105M,56815,0.0,0.0,-0.5,0.0,1.0,-0.5,0.5,0.0,0.5,0.5,-0.5,0.5,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,-0.5,1.0,1.0,1.0,0.2,0.6,Female,,White,,,,,,,,,,,,,English,,Associate's or technical degree,,2.0,Collaborative Comparison
703,PHY105M,56815,1.0,0.5,0.0,0.5,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.0,-0.5,0.0,1.0,-0.5,-1.0,-1.0,0.0,0.5,-0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.6,0.6,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,2.0,Collaborative Comparison
704,PHY105M,56815,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,0.0,0.0,-1.0,0.0,-0.5,0.5,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.5,0.0,0.5,-0.5,-1.0,1.0,0.6,0.2,0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,2.0,Collaborative Comparison
705,PHY105M,56815,0.5,0.0,-0.5,-0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,-0.5,1.0,0.5,-0.2,-0.2,-0.6,Male,,Asian,,,Asian Indian,,,,,,,,,,,,Bachelor’s degree,,2.0,Collaborative Comparison
706,PHY105M,56815,1.0,-1.0,-1.0,1.0,0.5,-0.5,1.0,0.0,1.0,1.0,0.5,0.5,-0.5,0.0,0.5,-1.0,-0.5,-1.0,0.0,0.5,0.5,0.5,0.0,1.0,-1.0,1.0,-0.5,0.5,0.5,0.2,0.2,-0.2,Female,,Black or African American,,,,,Ethiopian,,,,,,,,,,Some college but no degree,,2.0,Collaborative Comparison
707,PHY105M,56815,0.5,0.5,1.0,0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,-0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.0,-0.5,0.5,0.0,0.6,-0.6,0.6,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Master’s degree or above,,2.0,Collaborative Comparison
708,PHY105M,56815,0.0,-1.0,-0.5,1.0,1.0,-1.0,0.5,-0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,-1.0,-1.0,-0.5,-1.0,1.0,0.5,1.0,0.5,0.5,-0.5,0.5,-1.0,0.5,-0.5,1.0,1.0,1.0,Female,,Asian,,,Korean,,,,,,,,,,,,Master’s degree or above,,2.0,Collaborative Comparison
709,PHY105M,56815,0.0,-0.5,-0.5,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-0.5,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,1.0,-1.0,1.0,-0.5,1.0,1.0,0.6,1.0,0.6,Female,,White,,,,,,,,,,,,,"German,Irish,English,Italian,Polish",,Bachelor’s degree,,2.0,Collaborative Comparison
710,PHY105M,56815,0.0,0.0,0.5,0.5,0.5,-0.5,0.0,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,0.0,-0.5,0.0,0.0,-0.5,0.5,1.0,0.0,0.0,0.5,0.0,-1.0,0.5,0.0,0.6,0.2,0.2,Male,,Asian,,,"Some other Asian race or ethnicity
Print, for example, Pakistani, Cambodian, Hmong, etc.",Nepali,,,,,,,,,,,High school,,2.0,Collaborative Comparison
711,PHY105M,56815,0.5,0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,-0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,-1.0,0.5,0.5,1.0,1.0,0.6,Female,,Black or African American,,,,,African American,,,,,,,,,,Bachelor’s degree,,2.0,Collaborative Comparison
712,PHY105M,56815,0.5,0.0,0.0,1.0,0.5,-1.0,0.5,1.0,1.0,1.0,-0.5,0.0,-0.5,0.0,0.5,-1.0,-1.0,-0.5,-1.0,0.5,0.5,0.5,1.0,0.5,-1.0,1.0,-1.0,0.5,0.5,1.0,1.0,1.0,Female,,White,,,,,,,,,,,,,"German,Polish",,Bachelor’s degree,,2.0,Collaborative Comparison
713,PHY105M,56815,1.0,0.0,-0.5,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,Male,,White,,,,,,,,,,,,,German,,Master’s degree or above,,2.0,Collaborative Comparison
714,PHY105M,56815,0.5,-0.5,-1.0,0.0,0.5,-1.0,-0.5,0.5,0.5,0.0,1.0,0.0,-0.5,0.0,0.5,-0.5,0.0,-1.0,0.0,-0.5,0.5,1.0,1.0,1.0,-0.5,1.0,-1.0,0.5,0.5,-0.6,0.6,-0.6,Male,,White,,,,,,,,,,,,,Irish,,Bachelor’s degree,,2.0,Collaborative Comparison
715,PHY105M,56815,1.0,0.5,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.5,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,Female,,"Asian,White",,,Filipino,,,,,,,,,,"German,Irish",,Master’s degree or above,,2.0,Collaborative Comparison
716,PHY105M,56815,-0.5,0.5,-0.5,0.5,0.5,-0.5,0.0,0.5,1.0,1.0,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,0.5,0.0,0.5,0.5,0.0,-0.5,0.0,0.0,1.0,1.0,1.0,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Some college but no degree,,2.0,Collaborative Comparison
717,PHY105M,56815,0.0,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,-0.5,0.5,0.0,0.5,0.5,-0.5,-0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,-0.5,0.2,0.6,0.6,Male,,White,,,,,,,,,,,,,"Irish,English,French,Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa","dutch, indo, Ukrainian, ",Master’s degree or above,,2.0,Collaborative Comparison
718,PHY105M,56850,0.5,-0.5,0.5,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,0.0,0.5,-1.0,0.0,1.0,-1.0,0.0,-0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,-1.0,-1.0,1.0,0.6,-0.6,0.6,Female,,White,,,,,,,,,,,,,German,,Master’s degree or above,,0.0,Control
719,PHY105M,56850,0.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,-1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,0.5,1.0,-1.0,1.0,0.5,-0.5,1.0,0.6,-0.6,0.6,Female,,"Hispanic, Latino, or Spanish,White",,,,,,,"Mexican or Mexican American,Some other Hispanic, Latino, or Spanish race or ethnicity
Print, for example, Guatemalan, Spaniard, Ecuadorian, etc.",,,,,,"German,Irish,English,French",,Bachelor’s degree,,0.0,Control
720,PHY105M,56850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.5,0.5,0.5,-0.5,0.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,0.0,Control
721,PHY105M,56850,0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,-0.5,0.0,0.5,-1.0,0.5,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.5,0.6,0.6,0.2,Female,,White,,,,,,,,,,,,,English,,Bachelor’s degree,,0.0,Control
722,PHY105M,56850,0.0,-0.5,-0.5,0.5,1.0,-0.5,1.0,1.0,0.5,1.0,0.5,0.5,-1.0,0.5,0.5,-0.5,-0.5,0.5,-1.0,1.0,-0.5,1.0,0.5,1.0,0.5,-0.5,-1.0,0.5,0.5,-0.2,0.6,0.6,Female,,Asian,,,"Some other Asian race or ethnicity
Print, for example, Pakistani, Cambodian, Hmong, etc.",Taiwanese,,,,,,,,,,,Master’s degree or above,,0.0,Control
723,PHY105M,56850,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,-1.0,-0.5,0.0,-0.5,0.0,0.5,0.0,0.0,-0.5,0.5,-0.5,0.5,0.0,0.2,0.6,0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Bachelor’s degree,,0.0,Control
724,PHY105M,56850,0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.5,-0.5,-1.0,0.5,0.5,0.5,1.0,0.5,-1.0,1.0,-1.0,0.0,0.5,0.6,-0.2,0.2,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Associate's or technical degree,,0.0,Control
725,PHY105M,56850,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,-0.5,0.5,0.0,0.5,0.5,0.5,0.5,-0.5,-1.0,-1.0,-0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.2,0.6,-0.2,Female,,Black or African American,,,,,Nigerian,,,,,,,,,,Bachelor’s degree,,0.0,Control
726,PHY105M,56850,0.5,0.0,0.5,0.5,0.0,-0.5,1.0,1.0,0.5,0.5,0.5,0.5,-0.5,0.5,0.5,-1.0,-0.5,-1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,-0.2,-0.2,-0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Some college but no degree,,0.0,Control
727,PHY105M,56855,0.5,0.5,1.0,0.5,0.0,-1.0,1.0,1.0,0.5,0.5,-0.5,0.0,-0.5,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.5,0.5,1.0,0.5,0.0,-1.0,1.0,0.0,0.0,0.5,0.6,0.6,1.0,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
728,PHY105M,56855,-0.5,0.5,-1.0,-0.5,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,-1.0,0.0,-0.5,-0.5,0.5,0.5,0.5,-0.5,-0.5,-1.0,0.0,0.0,1.0,1.0,-0.2,Male,,White,,,,,,,,,,,,,German,,Master’s degree or above,,1.0,Partner Agreements
729,PHY105M,56855,-0.5,-0.5,0.0,0.5,0.5,0.0,-0.5,-0.5,0.5,1.0,0.5,0.0,-0.5,0.0,-0.5,-0.5,-0.5,0.0,0.0,-0.5,-0.5,1.0,0.0,0.5,0.0,0.5,-0.5,0.0,0.5,0.2,0.2,-0.2,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Some college but no degree,,1.0,Partner Agreements
730,PHY105M,56855,0.0,0.5,0.0,0.5,0.5,1.0,0.0,-0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,-0.5,-1.0,-1.0,1.0,0.5,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,High school,,1.0,Partner Agreements
731,PHY105M,56855,0.5,-0.5,-1.0,1.0,0.5,-1.0,1.0,0.5,0.5,1.0,0.0,1.0,-0.5,0.5,1.0,-0.5,-1.0,-1.0,0.0,1.0,-0.5,-0.5,0.5,1.0,-1.0,1.0,-1.0,-0.5,0.5,1.0,1.0,0.6,Female,,White,,,,,,,,,,,,,"German,English",,Bachelor’s degree,,1.0,Partner Agreements
732,PHY105M,56855,0.5,0.5,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.5,0.5,0.0,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.5,0.0,-0.5,0.5,0.0,-0.5,0.0,0.5,1.0,0.6,1.0,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
733,PHY105M,56855,0.0,0.5,-1.0,0.5,1.0,-1.0,1.0,0.5,1.0,1.0,-0.5,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.5,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.5,-0.5,0.2,0.6,0.2,Non-binary,,White,,,,,,,,,,,,,"Irish,Italian",,Master’s degree or above,,1.0,Partner Agreements
734,PHY105M,56855,-0.5,0.5,-0.5,1.0,0.0,-1.0,0.5,0.5,1.0,1.0,-1.0,-1.0,-0.5,0.0,1.0,-1.0,-1.0,-0.5,-0.5,0.5,-0.5,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.6,1.0,0.6,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Some college but no degree,,1.0,Partner Agreements
735,PHY105M,56855,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.5,1.0,-0.5,-0.5,-1.0,0.5,0.5,1.0,1.0,0.5,0.5,-1.0,1.0,-1.0,0.5,-0.5,0.6,0.6,0.6,Female,,White,,,,,,,,,,,,,"Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Welsh,Bachelor’s degree,,1.0,Partner Agreements
736,PHY105M,56855,1.0,1.0,1.0,-1.0,1.0,-1.0,0.5,-1.0,1.0,0.5,-1.0,1.0,1.0,1.0,0.5,1.0,0.0,-0.5,-1.0,-1.0,-1.0,-0.5,1.0,1.0,-0.5,1.0,-1.0,-0.5,-1.0,1.0,1.0,1.0,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Other,elementary,1.0,Partner Agreements
737,PHY105M,56855,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-0.5,-1.0,-0.5,1.0,0.5,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Male,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,High school,,1.0,Partner Agreements
738,PHY105M,56855,-0.5,0.0,0.5,-1.0,-0.5,0.0,-1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,-1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,0.5,1.0,-1.0,1.0,-1.0,0.0,0.0,-0.6,-1.0,-0.6,Female,,Black or African American,,,,,African American,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
739,PHY105M,56855,1.0,0.5,-1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-0.5,0.5,0.0,-0.5,0.5,-1.0,0.5,-0.5,1.0,0.0,1.0,1.0,1.0,Female,,"Asian,Hispanic, Latino, or Spanish",,,Filipino,,,,Mexican or Mexican American,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
740,PHY105M,56855,0.0,1.0,1.0,0.5,0.5,0.0,-0.5,-1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,-1.0,0.0,-0.5,-0.5,-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.0,0.0,0.6,0.6,0.6,Female,,White,,,,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
741,PHY105M,56855,0.0,0.5,1.0,1.0,0.5,-1.0,0.5,0.5,1.0,1.0,-0.5,1.0,0.0,1.0,1.0,-0.5,-1.0,-0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,Female,,"Hispanic, Latino, or Spanish",,,,,,,"Some other Hispanic, Latino, or Spanish race or ethnicity
Print, for example, Guatemalan, Spaniard, Ecuadorian, etc.",Ecuadorian,,,,,,,Master’s degree or above,,1.0,Partner Agreements
742,PHY105M,56855,0.0,0.0,-0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,0.5,1.0,1.0,0.5,0.5,-0.5,1.0,-1.0,0.5,0.5,0.2,0.2,-0.2,Female,,Asian,,,"Some other Asian race or ethnicity
Print, for example, Pakistani, Cambodian, Hmong, etc.",Sri Lankan,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
743,PHY105M,56855,-0.5,0.5,0.5,0.0,1.0,-1.0,0.0,0.5,1.0,0.5,-0.5,0.5,0.0,0.5,0.5,-1.0,-0.5,0.0,0.0,0.5,-0.5,1.0,0.5,1.0,-0.5,0.5,-0.5,0.5,-0.5,1.0,0.6,0.6,Male,,Black or African American,,,,,"African American,Nigerian",,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
744,PHY105M,56925,0.5,0.0,0.0,1.0,0.5,-0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,-0.5,0.0,-0.5,-0.5,0.5,0.5,0.5,0.5,1.0,-0.5,0.5,-0.5,0.5,0.5,-0.2,0.6,-0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
745,PHY105M,56925,0.5,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,0.0,1.0,-1.0,-1.0,0.5,1.0,1.0,-1.0,1.0,-0.5,1.0,0.5,0.5,-1.0,-0.5,1.0,1.0,-1.0,1.0,Female,,White,,,,,,,,,,,,,German,,Bachelor’s degree,,1.0,Partner Agreements
746,PHY105M,56925,-0.5,0.0,1.0,0.5,1.0,0.5,-0.5,-0.5,0.0,0.5,-0.5,-0.5,0.5,1.0,1.0,0.0,-0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,-0.5,1.0,-0.2,0.2,-0.6,Female,,Black or African American,,,,,,,,,,,,,,,High school,,1.0,Partner Agreements
747,PHY105M,56925,0.5,1.0,-1.0,0.5,1.0,-0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,-0.5,0.5,-0.5,-0.5,-1.0,0.5,0.0,0.5,1.0,0.0,1.0,-1.0,0.5,-1.0,-0.5,1.0,0.6,0.6,0.6,Female,,Asian,,,,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
748,PHY105M,56925,1.0,0.0,-0.5,1.0,1.0,-0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.6,0.6,0.6,Male,,Asian,,,Vietnamese,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
749,PHY105M,56925,1.0,-1.0,1.0,0.5,1.0,-1.0,0.5,0.5,-0.5,1.0,-0.5,1.0,-1.0,-0.5,1.0,0.5,-1.0,0.5,-1.0,-0.5,-0.5,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.6,0.6,Female,,Black or African American,,,,,African American,,,,,,,,,,I'm not sure,,1.0,Partner Agreements
750,PHY105M,56925,0.5,1.0,1.0,0.0,0.0,0.5,0.0,-0.5,0.5,0.5,1.0,-1.0,0.0,0.5,0.0,-0.5,-1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,1.0,0.0,0.5,-0.5,0.5,-0.5,1.0,1.0,1.0,Female,,"Hispanic, Latino, or Spanish,White,Some other race or ethnicity",Mixed,,,,,,Mexican or Mexican American,,,,,,"English,Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Scottish,Bachelor’s degree,,1.0,Partner Agreements
751,PHY105M,56925,0.0,0.0,0.5,1.0,1.0,-1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,-0.5,-1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.6,0.6,0.6,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
752,PHY105M,56925,0.5,0.5,0.0,0.5,0.5,-0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,-1.0,-1.0,0.0,-0.5,-0.5,0.5,0.0,1.0,-1.0,0.0,-0.5,-0.5,0.5,0.6,0.6,0.6,Male,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
753,PHY105M,56925,0.0,-0.5,0.5,1.0,1.0,-0.5,0.5,0.5,1.0,1.0,0.5,0.0,-0.5,0.5,0.5,-1.0,-0.5,-1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,-0.5,1.0,1.0,1.0,0.6,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
754,PHY105M,56925,0.5,0.0,-0.5,1.0,0.5,-0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,-0.5,-0.5,-0.5,0.0,-0.5,0.5,0.5,0.5,0.5,0.0,0.5,-0.5,-0.5,0.5,-0.2,0.2,-0.2,Female,,White,,,,,,,,,,,,,German,,Bachelor’s degree,,1.0,Partner Agreements
755,PHY105M,56925,0.0,-0.5,-1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,-0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.5,0.5,1.0,-1.0,0.5,-1.0,0.0,0.0,1.0,1.0,1.0,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Some college but no degree,,1.0,Partner Agreements
756,PHY105M,56925,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,-1.0,-1.0,-0.5,0.5,-0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,-0.5,1.0,0.2,0.6,0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
757,PHY105M,56925,0.5,-0.5,-0.5,0.5,1.0,-1.0,0.5,0.5,1.0,1.0,1.0,0.5,-0.5,1.0,1.0,-1.0,-1.0,-0.5,-0.5,0.5,1.0,0.5,1.0,1.0,-1.0,1.0,-0.5,-0.5,0.5,0.6,0.6,0.6,Female,,Prefer not to disclose,,,,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
758,PHY105N,57190,0.5,0.5,0.0,0.5,1.0,-0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,-1.0,1.0,-0.5,0.6,0.6,0.6,Male,,"Hispanic, Latino, or Spanish,White",,,,,,,"Some other Hispanic, Latino, or Spanish race or ethnicity
Print, for example, Guatemalan, Spaniard, Ecuadorian, etc.",Spaniard,,,,,"Irish,English,Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Scottish,Associate's or technical degree,,1.0,Partner Agreements
759,PHY105N,57190,0.0,-0.5,-0.5,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,0.5,-0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.0,0.5,0.5,-1.0,1.0,-1.0,0.5,0.0,0.6,0.6,0.6,Female,,White,,,,,,,,,,,,,German,,Master’s degree or above,,1.0,Partner Agreements
761,PHY105N,57190,0.5,0.5,0.5,0.5,0.5,-0.5,1.0,1.0,0.5,0.5,0.0,0.0,-0.5,0.5,0.0,-1.0,0.5,0.0,0.0,-0.5,0.5,0.5,0.5,1.0,0.5,1.0,-1.0,0.5,0.5,0.6,0.6,0.6,Female,,Asian,,,"Some other Asian race or ethnicity
Print, for example, Pakistani, Cambodian, Hmong, etc.",Indian,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
762,PHY105N,57190,0.5,-0.5,-1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,-0.5,0.0,-0.5,0.5,0.5,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,0.6,0.6,Female,,"Hispanic, Latino, or Spanish,White",,,,,,,"Mexican or Mexican American,Puerto Rican,Some other Hispanic, Latino, or Spanish race or ethnicity
Print, for example, Guatemalan, Spaniard, Ecuadorian, etc.",Spanish,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
763,PHY105N,57190,0.0,-0.5,-0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5,0.5,-0.5,-0.5,-0.5,0.0,0.5,0.5,0.5,0.0,0.5,-0.5,0.5,-0.5,0.5,0.0,0.6,-0.6,0.6,Male,,Asian,,,Korean,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
764,PHY105N,57190,-0.5,-0.5,0.5,-0.5,-0.5,0.0,0.5,1.0,0.0,1.0,-1.0,0.0,0.5,-0.5,1.0,0.0,-1.0,-0.5,0.0,-0.5,-1.0,0.5,0.5,0.5,-1.0,1.0,-1.0,-0.5,0.5,1.0,0.6,1.0,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Some college but no degree,,1.0,Partner Agreements
765,PHY105N,57190,1.0,1.0,0.0,0.5,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.5,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,Female,,"Hispanic, Latino, or Spanish",,,,,,,Colombian,,,,,,,,High school,,1.0,Partner Agreements
766,PHY105N,57190,0.0,1.0,0.5,0.5,0.5,-1.0,0.0,-0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,-1.0,0.0,0.0,-0.5,0.5,1.0,0.5,0.5,0.5,0.5,-0.5,0.0,0.5,0.6,0.6,0.6,Female,,White,,,,,,,,,,,,,"German,English,Polish",,Master’s degree or above,,1.0,Partner Agreements
767,PHY105N,57190,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.5,-0.5,-0.5,-0.5,-1.0,0.5,1.0,0.5,0.5,-0.5,-1.0,1.0,-0.5,1.0,0.5,0.2,0.6,0.6,Male,,Asian,,,Vietnamese,,,,,,,,,,,,I'm not sure,,1.0,Partner Agreements
